event-id,visible,timestamp,location-long,location-lat,acceleration-raw-x,acceleration-raw-y,acceleration-raw-z,bar:barometric-pressure,data-decoding-software,external-temperature,gps:horizontal-accuracy-estimate,gps:speed-accuracy-estimate,gps-time-to-fix,ground-speed,heading,height-above-ellipsoid,icarus:barometric-pressure-raw,icarus:battery-voltage-raw,icarus:ecef-vx,icarus:ecef-vy,icarus:ecef-vz,icarus:ecef-x,icarus:ecef-y,icarus:ecef-z,icarus:internal-reference-raw,icarus:relative-humidity,icarus:relative-humidity-raw,icarus:reset-counter,icarus:resistance-raw,icarus:solar-cell-current,icarus:solar-cell-current-raw,icarus:solar-cell-voltage-raw,icarus:temperature0-raw,icarus:temperature1-raw,icarus:temperature2-raw,icarus:timestamp-accuracy,icarus:timestamp-source,icarus:uplink-counter,import-marked-outlier,location-error-text,mag:magnetic-field-raw-x,mag:magnetic-field-raw-y,mag:magnetic-field-raw-z,magnetic-field-x,magnetic-field-y,magnetic-field-z,mortality-status,tag-voltage,transmission-protocol,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,study-timezone,study-local-timestamp
20981623586,true,2021-07-15 18:02:00.000,-90.45663,-0.7012369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-07-15 12:02:00.000
20981623587,true,2021-07-17 18:01:00.000,-90.455643,-0.7002498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-07-17 12:01:00.000
20981623588,true,2021-07-18 18:02:00.000,-90.4563726,-0.700164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-07-18 12:02:00.000
20981623589,true,2021-07-20 18:02:00.000,-90.4570163,-0.7001211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-07-20 12:02:00.000
20981623590,true,2021-07-28 06:41:00.000,-90.4570592,-0.7004215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-07-28 00:41:00.000
20981623591,true,2021-09-21 08:36:00.000,-90.4565013,-0.6994344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-09-21 02:36:00.000
20981623592,true,2021-09-23 07:49:00.000,-90.4560292,-0.6994344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-09-23 01:49:00.000
20981623593,true,2021-09-28 05:53:00.000,-90.4562867,-0.6994774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-09-27 23:53:00.000
20981623594,true,2021-10-05 03:09:00.000,-90.45663,-0.7002928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-10-04 21:09:00.000
20981623595,true,2021-10-13 00:02:00.000,-90.4568875,-0.7009794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-10-12 18:02:00.000
20981623596,true,2021-10-14 00:21:00.000,-90.4571879,-0.7007219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-10-13 18:21:00.000
20981623597,true,2021-11-06 02:25:00.000,-90.4589046,-0.7006361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-11-05 20:25:00.000
20981623598,true,2021-11-09 01:17:00.000,-90.4571879,-0.7007219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-11-08 19:17:00.000
20981623599,true,2021-11-12 23:43:00.000,-90.4572309,-0.7007219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-11-12 17:43:00.000
20981623600,true,2021-11-16 18:02:00.000,-90.4569734,-0.7004215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-11-16 12:02:00.000
20981623601,true,2021-11-24 07:53:00.000,-90.4565013,-0.699177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-11-24 01:53:00.000
20981623602,true,2021-11-27 18:01:00.000,-90.4564155,-0.6995203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-11-27 12:01:00.000
20981623603,true,2021-11-28 18:01:00.000,-90.4565013,-0.7000782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-11-28 12:01:00.000
20981623604,true,2021-11-29 18:01:00.000,-90.4564584,-0.7001211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-11-29 12:01:00.000
20981623605,true,2021-11-30 18:02:00.000,-90.4565013,-0.6995632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-11-30 12:02:00.000
20981623606,true,2021-12-02 04:50:00.000,-90.4564155,-0.7001211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-12-01 22:50:00.000
20981623607,true,2021-12-02 18:02:00.000,-90.4562009,-0.7006361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-12-02 12:02:00.000
20981623608,true,2021-12-07 02:30:00.000,-90.4563296,-0.700164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-12-06 20:30:00.000
20981623609,true,2021-12-07 02:38:00.000,-90.456343,-0.7001639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","common-uplink-header",,false,">10m",,,,,,,"alive",4025.0000000000005,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-12-06 20:38:00.000
20993881915,true,2021-12-08 18:02:00.000,-90.4568017,-0.7007219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-12-08 12:02:00.000
20993881916,true,2021-12-09 18:02:00.000,-90.4572309,-0.700679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-12-09 12:02:00.000
20993881917,true,2021-12-10 01:53:00.000,-90.4572442,-0.7006896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","common-uplink-header",,false,">10m",,,,,,,"alive",4000.0,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-12-09 19:53:00.000
21015663543,true,2021-12-11 18:01:00.000,-90.4571021,-0.7007219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-12-11 12:01:00.000
21015663544,true,2021-12-12 18:01:00.000,-90.4570592,-0.7008507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-12-12 12:01:00.000
21015663545,true,2021-12-14 00:14:00.000,-90.4568875,-0.7005073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-12-13 18:14:00.000
21015663546,true,2021-12-14 18:02:00.000,-90.4568446,-0.7005502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-12-14 12:02:00.000
21015663547,true,2021-12-15 18:01:00.000,-90.4568875,-0.7005502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-12-15 12:01:00.000
21015663548,true,2021-12-16 18:01:00.000,-90.4568446,-0.7005502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-12-16 12:01:00.000
21015663549,true,2021-12-17 18:01:00.000,-90.4562438,-0.700164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-12-17 12:01:00.000
21015663550,true,2021-12-18 18:01:00.000,-90.4561151,-0.7000782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-12-18 12:01:00.000
21015663551,true,2021-12-20 18:04:00.000,-90.4562867,-0.7002498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-12-20 12:04:00.000
21015663552,true,2021-12-21 21:08:00.000,-90.4556001,-0.6999494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-12-21 15:08:00.000
21015663553,true,2021-12-21 21:14:00.000,-90.4556027,-0.6999708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","common-uplink-header",,false,">10m",,,,,,,"alive",4000.0,"space","gps","Chelonoidis","A1661B","Renee","ICARUS Galapagos tortoises","Galapagos Time",2021-12-21 15:14:00.000
19589001540,true,2021-07-16 11:17:00.000,-90.463239,-0.7141544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-07-16 05:17:00.000
19589001541,true,2021-07-16 18:02:00.000,-90.4630673,-0.7141973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-07-16 12:02:00.000
19589001542,true,2021-07-18 18:03:00.000,-90.4628099,-0.7140257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-07-18 12:03:00.000
19589001543,true,2021-07-20 18:02:00.000,-90.4628957,-0.7141973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-07-20 12:02:00.000
19589001544,true,2021-07-21 18:02:00.000,-90.4628957,-0.714369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-07-21 12:02:00.000
19589001545,true,2021-07-24 08:13:00.000,-90.4634536,-0.7140257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-07-24 02:13:00.000
19589001546,true,2021-07-24 18:02:00.000,-90.4630244,-0.7141544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-07-24 12:02:00.000
19589001547,true,2021-07-25 18:05:00.000,-90.4632819,-0.7142402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-07-25 12:05:00.000
19589001548,true,2021-07-26 18:01:00.000,-90.4631103,-0.7140686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-07-26 12:01:00.000
19589001549,true,2021-07-27 18:02:00.000,-90.4629386,-0.7141115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-07-27 12:02:00.000
19589001550,true,2021-07-28 18:01:00.000,-90.4628957,-0.7141115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-07-28 12:01:00.000
19589001551,true,2021-07-29 18:01:00.000,-90.4626811,-0.7139828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-07-29 12:01:00.000
19589001552,true,2021-07-31 05:57:00.000,-90.4629815,-0.7142402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-07-30 23:57:00.000
19589001553,true,2021-08-01 16:44:00.000,-90.4628099,-0.7142402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-08-01 10:44:00.000
19589001554,true,2021-08-01 18:03:00.000,-90.4628957,-0.7141115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-08-01 12:03:00.000
19589001555,true,2021-08-02 18:02:00.000,-90.4629815,-0.7141115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-08-02 12:02:00.000
19589001556,true,2021-08-03 18:04:00.000,-90.4628957,-0.7140257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-08-03 12:04:00.000
19589001557,true,2021-08-04 18:02:00.000,-90.462724,-0.7142402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-08-04 12:02:00.000
19589001558,true,2021-08-05 18:04:00.000,-90.4628528,-0.7140257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-08-05 12:04:00.000
19589001559,true,2021-08-09 02:02:00.000,-90.4628528,-0.7140686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-08-08 20:02:00.000
19589001560,true,2021-08-09 02:10:00.000,-90.4628447,-0.7140899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","common-uplink-header",,false,">10m",,,,,,,"alive",3975.0,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-08-08 20:10:00.000
19819508118,true,2021-08-10 18:04:00.000,-90.4628528,-0.7140257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-08-10 12:04:00.000
19784366930,true,2021-08-16 18:01:00.000,-90.4628957,-0.7140686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-08-16 12:01:00.000
19784366931,true,2021-08-19 18:02:00.000,-90.4629386,-0.7139398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-08-19 12:02:00.000
19784366932,true,2021-08-24 08:17:00.000,-90.4628528,-0.7142402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-08-24 02:17:00.000
19784366933,true,2021-08-28 06:42:00.000,-90.4630673,-0.7141115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-08-28 00:42:00.000
19784366934,true,2021-08-28 06:53:00.000,-90.46307,-0.7141221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","common-uplink-header",,false,">10m",,,,,,,"alive",3950.0,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-08-28 00:53:00.000
19819508119,true,2021-09-01 05:17:00.000,-90.4627669,-0.7141973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-08-31 23:17:00.000
19819508120,true,2021-09-01 16:58:00.000,-90.4628018,-0.7142294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","common-uplink-header",,false,">10m",,,,,,,"alive",3975.0,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-09-01 10:58:00.000
19932059075,true,2021-09-03 18:02:00.000,-90.4626811,-0.7140686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-09-03 12:02:00.000
19932059076,true,2021-09-05 15:22:00.000,-90.4630244,-0.7140686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-09-05 09:22:00.000
19932059077,true,2021-09-05 18:01:00.000,-90.4630673,-0.7141544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-09-05 12:01:00.000
19932059078,true,2021-09-13 18:01:00.000,-90.4631532,-0.7143261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-09-13 12:01:00.000
19932059079,true,2021-09-14 00:01:00.000,-90.4631558,-0.7143259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","common-uplink-header",,false,">10m",,,,,,,"alive",3975.0,"space","gps","Chelonoidis","87894E","Messi","ICARUS Galapagos tortoises","Galapagos Time",2021-09-13 18:01:00.000
19588979204,true,2021-07-21 18:01:00.000,-90.4621232,-0.7146694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","94C7A1","Ben","ICARUS Galapagos tortoises","Galapagos Time",2021-07-21 12:01:00.000
19588979205,true,2021-07-22 18:03:00.000,-90.4619515,-0.7148411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","94C7A1","Ben","ICARUS Galapagos tortoises","Galapagos Time",2021-07-22 12:03:00.000
19588979206,true,2021-07-24 18:01:00.000,-90.4615224,-0.7147981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","94C7A1","Ben","ICARUS Galapagos tortoises","Galapagos Time",2021-07-24 12:01:00.000
19567448489,true,2021-07-25 18:02:00.000,-90.461737,-0.7147552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","94C7A1","Ben","ICARUS Galapagos tortoises","Galapagos Time",2021-07-25 12:02:00.000
19567448490,true,2021-07-27 07:27:00.000,-90.4613078,-0.7147981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","94C7A1","Ben","ICARUS Galapagos tortoises","Galapagos Time",2021-07-27 01:27:00.000
19567448491,true,2021-07-27 18:02:00.000,-90.4619945,-0.7145407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","94C7A1","Ben","ICARUS Galapagos tortoises","Galapagos Time",2021-07-27 12:02:00.000
19567448492,true,2021-07-28 18:03:00.000,-90.4615653,-0.7147123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","94C7A1","Ben","ICARUS Galapagos tortoises","Galapagos Time",2021-07-28 12:03:00.000
19567448493,true,2021-07-29 18:01:00.000,-90.4616082,-0.7144548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","94C7A1","Ben","ICARUS Galapagos tortoises","Galapagos Time",2021-07-29 12:01:00.000
19567448494,true,2021-07-31 17:31:00.000,-90.4618657,-0.7146265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","94C7A1","Ben","ICARUS Galapagos tortoises","Galapagos Time",2021-07-31 11:31:00.000
19567448495,true,2021-07-31 18:01:00.000,-90.4618657,-0.7146265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","94C7A1","Ben","ICARUS Galapagos tortoises","Galapagos Time",2021-07-31 12:01:00.000
19567448496,true,2021-08-01 18:02:00.000,-90.4618228,-0.7146694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","94C7A1","Ben","ICARUS Galapagos tortoises","Galapagos Time",2021-08-01 12:02:00.000
19567448497,true,2021-08-02 18:01:00.000,-90.4614795,-0.7146694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","94C7A1","Ben","ICARUS Galapagos tortoises","Galapagos Time",2021-08-02 12:01:00.000
19567448498,true,2021-08-03 18:02:00.000,-90.4616082,-0.7144548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","94C7A1","Ben","ICARUS Galapagos tortoises","Galapagos Time",2021-08-03 12:02:00.000
19567448499,true,2021-08-05 15:12:00.000,-90.4620803,-0.7146265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,">10m",,,,,,,"",,"space","gps","Chelonoidis","94C7A1","Ben","ICARUS Galapagos tortoises","Galapagos Time",2021-08-05 09:12:00.000
